사용일자,노선명,역명,승차총승객수,하차총승객수
20251025,분당선,망포,11548,10487
20251025,분당선,매탄권선,4486,4158
20251025,분당선,수원시청,14726,16205
20251025,분당선,매교,4434,4416
20251025,서해선,김포공항,3621,5198
20251025,서해선,원종,5148,4900
20251025,서해선,부천종합운동장,2292,1956
20251025,수인선,고색,3804,3759
20251025,수인선,오목천,3693,2786
20251025,수인선,어천,1668,1488
20251025,수인선,야목,633,513
20251025,수인선,사리,4761,3878
20251025,수인선,달월,75,88
20251025,수인선,월곶,2758,2597
20251025,수인선,소래포구,7004,7224
20251025,수인선,인천논현,5181,5256
20251025,수인선,호구포,2863,2665
20251025,수인선,남동인더스파크,1110,1051
20251025,수인선,원인재,4402,4467
20251025,수인선,연수,4793,4680
20251025,수인선,송도,2473,2266
20251025,수인선,인하대,6078,5355
20251025,수인선,숭의,3692,3293
20251025,수인선,신포,1760,1817
20251025,수인선,인천,1690,2791
20251025,신림선,샛강,1352,1773
20251025,신림선,대방,3617,2311
20251025,신림선,서울지방병무청,2497,2762
20251025,신림선,보라매,3726,3229
20251025,신림선,보라매공원,1977,2161
20251025,신림선,보라매병원,4651,4549
20251025,신림선,당곡,4044,3720
20251025,신림선,신림,2292,2493
20251025,신림선,서원,3164,2588
20251025,신림선,서울대벤처타운,9668,7983
20251025,신림선,관악산(서울대),3706,3793
20251025,안산선,산본,15655,16485
20251025,안산선,대야미,4767,4123
20251025,안산선,반월,4198,3967
20251025,안산선,상록수,14135,14079
20251025,안산선,한대앞,9232,9138
20251025,안산선,중앙,20527,21135
20251025,안산선,고잔,8378,8417
20251025,안산선,초지,4576,4644
20251025,안산선,안산,11690,12358
20251025,안산선,신길온천,2114,1969
20251025,안산선,정왕,8915,8992
20251025,안산선,오이도,8557,8772
20251025,안산선,수리산,3363,2890
20251025,우이신설선,북한산우이,4992,4866
20251025,우이신설선,솔밭공원,2440,2274
20251025,우이신설선,4.19민주묘지,3145,2770
20251025,우이신설선,가오리,3888,3473
20251025,우이신설선,화계,3123,2882
20251025,우이신설선,삼양,2185,2240
20251025,우이신설선,삼양사거리,2348,2232
20251025,우이신설선,솔샘,4785,4145
20251025,우이신설선,북한산보국문,5975,5248
20251025,우이신설선,정릉,4638,3668
20251025,우이신설선,성신여대입구(돈암),3700,4047
20251025,우이신설선,보문,1776,1680
20251025,우이신설선,신설동,2016,1866
20251025,일산선,원흥,9404,8997
20251025,일산선,지축,3,0
20251025,일산선,삼송,17950,17100
20251025,일산선,원당,10746,10148
20251025,일산선,화정,16131,16807
20251025,일산선,대곡,10814,11403
20251025,일산선,백석,10052,10075
20251025,일산선,마두,6418,6386
20251025,일산선,정발산,8646,8847
20251025,일산선,주엽,8395,8010
20251025,일산선,대화,21049,23363
20251025,장항선,봉명,975,1036
20251025,장항선,쌍용(나사렛대),2560,2352
20251025,장항선,아산,5132,4362
20251025,장항선,탕정,2137,1940
20251025,장항선,배방,1509,1398
20251025,장항선,온양온천,5980,5892
20251025,장항선,신창(순천향대),1682,1484
20251025,중앙선,회기,27653,25586
20251025,중앙선,중랑,5167,4972
20251025,중앙선,상봉,6120,5804
20251025,중앙선,망우,7752,7528
20251025,중앙선,양원,2800,2712
20251025,중앙선,구리,7808,8350
20251025,중앙선,도농,8482,7948
20251025,중앙선,양정,608,520
20251025,중앙선,덕소,5471,5434
20251025,중앙선,도심,2284,1875
20251025,중앙선,팔당,1518,1672
20251025,중앙선,운길산,1559,1677
20251025,중앙선,양수,2510,2480
20251025,중앙선,신원,246,186
20251025,중앙선,국수,795,847
20251025,중앙선,아신,698,694
20251025,중앙선,오빈,363,368
20251025,중앙선,양평,3829,4172
20251025,중앙선,원덕,495,579
20251025,5호선,행당,6505,5635
20251025,5호선,왕십리(성동구청),4307,5350
20251025,5호선,마장,4917,4513
20251025,5호선,답십리,12714,10910
20251025,5호선,장한평,14936,14163
20251025,5호선,군자(능동),11495,12745
20251025,5호선,아차산(어린이대공원후문),16547,15678
20251025,5호선,광나루(장신대),12580,12297
20251025,5호선,천호(풍납토성),21371,20359
20251025,5호선,강동,15873,15049
20251025,5호선,길동,8219,8188
20251025,5호선,굽은다리(강동구민회관앞),8730,8024
20251025,5호선,명일,7050,6622
20251025,5호선,고덕,8810,8313
20251025,5호선,상일동,10955,10440
20251025,5호선,둔촌동,11487,10958
20251025,5호선,올림픽공원(한국체대),7548,7439
20251025,5호선,방이,6925,6736
20251025,5호선,오금,2878,2676
20251025,5호선,개롱,5434,5560
20251025,5호선,거여,7884,7395
20251025,5호선,마천,5653,5535
20251025,5호선,강일,5147,4488
20251025,5호선,미사,16842,16779
20251025,5호선,하남풍산,3576,3472
20251025,5호선,하남시청(덕풍·신장),8286,7591
20251025,5호선,하남검단산,6881,6587
20251025,6호선,응암,15876,15283
20251025,6호선,역촌,3271,3892
20251025,6호선,불광,4916,4330
20251025,6호선,독바위,2546,2668
20251025,6호선,연신내,5,0
20251025,6호선,구산,7154,5231
20251025,6호선,새절(신사),10319,9792
20251025,6호선,증산(명지대앞),8352,8068
20251025,6호선,디지털미디어시티,10139,10417
20251025,6호선,월드컵경기장(성산),12282,13488
20251025,6호선,마포구청,13018,11475
20251025,6호선,망원,19495,20952
20251025,6호선,합정,15840,15526
20251025,6호선,상수,11973,13897
20251025,6호선,광흥창(서강),7113,6473
20251025,6호선,대흥(서강대앞),7868,8076
20251025,6호선,공덕,14323,13731
20251025,6호선,효창공원앞,7163,6307
20251025,6호선,삼각지(전쟁기념관),9966,8732
20251025,6호선,녹사평(용산구청),8122,9002
20251025,6호선,이태원,18287,24470
20251025,6호선,한강진,12086,15346
20251025,6호선,버티고개,2029,2088
20251025,6호선,약수,3358,3349
20251025,6호선,청구,3269,2760
20251025,6호선,신당,7394,6710
20251025,6호선,동묘앞,11656,11231
20251025,6호선,창신,2738,2329
20251025,6호선,보문,7370,6968
20251025,6호선,안암(고대병원앞),10823,10016
20251025,6호선,고려대(종암),8057,7506
20251025,6호선,월곡(동덕여대),9133,8551
20251025,6호선,상월곡(한국과학기술연구원),5271,4544
20251025,6호선,돌곶이,9126,8098
20251025,6호선,석계,10879,10678
20251025,6호선,태릉입구,5504,5718
20251025,6호선,화랑대(서울여대입구),8834,7497
20251025,6호선,봉화산(서울의료원),6436,6111
20251025,6호선,신내,1,0
20251025,7호선,장암,2521,1681
20251025,7호선,도봉산,7716,10448
20251025,7호선,수락산,11489,10985
20251025,7호선,마들,11271,10313
20251025,7호선,노원,17659,18590
20251025,7호선,중계,11729,10668
20251025,7호선,하계,15193,13676
20251025,7호선,공릉(서울과학기술대),11067,10585
20251025,7호선,태릉입구,7868,7278
20251025,7호선,먹골,9104,8649
20251025,7호선,중화,9137,8604
20251025,7호선,상봉,16944,16574
20251025,7호선,면목,12445,11606
20251025,7호선,사가정,14013,13623
20251025,7호선,용마산(용마폭포공원),5681,5922
20251025,7호선,중곡,8623,7916
20251025,7호선,군자(능동),13810,10304
20251025,7호선,어린이대공원(세종대),15215,14925
20251025,7호선,건대입구,13204,14515
20251025,7호선,자양(뚝섬한강공원),12950,12050
20251025,7호선,청담,12640,13395
20251025,7호선,강남구청,12088,13653
20251025,7호선,학동,12570,13174
20251025,7호선,논현,13280,14251
20251025,7호선,반포,6392,5982
20251025,7호선,고속터미널,20724,15370
20251025,7호선,내방,9675,9502
20251025,7호선,이수,15722,14877
20251025,7호선,남성,9329,8556
20251025,7호선,숭실대입구(살피재),11362,10830
20251025,7호선,상도,10383,9542
20251025,7호선,장승배기,7965,7461
20251025,7호선,신대방삼거리,12489,11509
20251025,7호선,보라매,6375,6268
20251025,7호선,신풍,10278,9640
20251025,7호선,대림(구로구청),9119,9438
20251025,7호선,남구로,9361,9979
20251025,7호선,가산디지털단지,17398,15852
20251025,7호선,철산,19224,19208
20251025,7호선,광명사거리,19217,19107
20251025,7호선,천왕,8712,8229
20251025,7호선,온수(성공회대입구),6899,6589
20251025,8호선,암사역사공원,5297,4801
20251025,8호선,암사,13217,12352
20251025,8호선,천호(풍납토성),16835,19096
20251025,8호선,강동구청,8009,7680
20251025,8호선,몽촌토성(평화의문),6953,7373
20251025,8호선,잠실(송파구청),20632,24181
20251025,8호선,석촌,8152,10104
20251025,8호선,송파,7735,7434
20251025,8호선,가락시장,7646,7967
20251025,8호선,문정,11748,11760
20251025,8호선,장지,14871,13390
20251025,8호선,복정,7624,6286
20251025,8호선,산성,5514,5549
20251025,8호선,남한산성입구(성남법원.검찰청),10191,8797
20251025,8호선,단대오거리,9651,8882
20251025,8호선,신흥,4875,4768
20251025,8호선,수진,4746,4433
20251025,8호선,모란,4517,3887
20251025,8호선,남위례,6405,6327
20251025,9호선,개화,1948,1589
20251025,9호선,김포공항,6341,12716
20251025,9호선,공항시장,2572,2549
20251025,9호선,신방화,5572,5157
20251025,9호선,마곡나루(서울식물원),12385,12225
20251025,9호선,양천향교,7293,6803
20251025,9호선,가양,17482,17076
20251025,9호선,증미,4634,4355
20251025,9호선,등촌,9717,9211
20251025,9호선,염창,15324,14099
20251025,9호선,신목동,3163,2801
20251025,9호선,선유도,6199,5614
20251025,9호선,당산,16874,15220
20251025,9호선,국회의사당,7985,8173
20251025,9호선,여의도,17922,16939
20251025,9호선,샛강,3813,3406
20251025,9호선,노량진,27896,28085
20251025,9호선,노들,7028,6537
20251025,9호선,흑석(중앙대입구),7810,7479
20251025,9호선,동작(현충원),2186,2196
20251025,9호선,구반포,2027,1815
20251025,9호선,신반포,5605,5385
20251025,9호선,고속터미널,19779,28009
20251025,9호선,사평,3368,3146
20251025,9호선,신논현,31734,32692
20251025,9호선2~3단계,언주,8508,8202
20251025,9호선2~3단계,선정릉,6316,7059
20251025,9호선2~3단계,삼성중앙,4362,4300
20251025,9호선2~3단계,봉은사,17648,18831
20251025,9호선2~3단계,종합운동장,4874,4519
20251025,9호선2~3단계,삼전,7102,6381
20251025,9호선2~3단계,석촌고분,6276,5732
20251025,9호선2~3단계,석촌,9851,8300
20251025,9호선2~3단계,송파나루,5576,5851
20251025,9호선2~3단계,한성백제,3366,2739
20251025,9호선2~3단계,올림픽공원(한국체대),15410,15485
20251025,9호선2~3단계,둔촌오륜,3217,3283
20251025,9호선2~3단계,중앙보훈병원,7543,6595
20251025,경강선,판교,4584,4155
20251025,경강선,이매,991,777
20251025,경강선,삼동,1829,1655
20251025,경강선,경기광주,6863,6358
20251025,경강선,초월,3043,2696
20251025,경강선,곤지암,2651,2627
20251025,경강선,신둔도예촌,1487,1435
20251025,경강선,이천,4351,4402
20251025,경강선,부발,2636,2497
20251025,경강선,세종대왕릉,443,584
20251025,경강선,여주,4175,4396
20251025,경강선,성남,926,931
20251025,경부선,서울역,14919,5390
20251025,경부선,남영,8701,9164
20251025,경부선,용산,60134,63474
20251025,경부선,노량진,15109,14416
20251025,경부선,대방,7799,8932
20251025,경부선,영등포,49766,51940
20251025,경부선,신도림,3785,4721
20251025,경부선,신길,7407,6327
20251025,경부선,구로,16106,17243
20251025,경부선,가산디지털단지,7682,9692
20251025,경부선,금천구청,9408,9157
20251025,경부선,석수,7428,6895
20251025,경부선,관악,6865,6487
20251025,경부선,안양,23276,22291
20251025,경부선,명학,6166,5785
20251025,경부선,금정,24265,24201
20251025,경부선,군포,4508,4276
20251025,경부선,의왕,7075,6847
20251025,경부선,성균관대,14303,13815
20251025,경부선,화서,13031,12838
20251025,경부선,수원,59142,63092
20251025,경부선,독산,11223,10637
20251025,경부선,세류,3616,3611
20251025,경부선,병점,15336,15073
20251025,경부선,세마,3307,2952
20251025,경부선,오산대,4197,3844
20251025,경부선,오산,11891,11227
20251025,경부선,진위,1257,1194
20251025,경부선,송탄,5577,5179
20251025,경부선,서정리,8988,8353
20251025,경부선,평택지제,4784,4386
20251025,경부선,평택,17681,16878
20251025,경부선,성환,4381,4129
20251025,경부선,직산,1155,1064
20251025,경부선,두정,8703,8402
20251025,경부선,천안,9244,9121
20251025,경부선,당정,5114,4697
20251025,경부선,서동탄,1266,1262
20251025,경부선,광명,3935,3070
20251025,경원선,이촌(국립중앙박물관),4129,2993
20251025,경원선,서빙고,2684,2792
20251025,경원선,한남,2929,3033
20251025,경원선,옥수,52,32
20251025,경원선,응봉,1755,1481
20251025,경원선,왕십리(성동구청),17309,17485
20251025,경원선,청량리(서울시립대입구),22066,22677
20251025,경원선,외대앞,10627,9758
20251025,경원선,신이문,7313,6569
20251025,경원선,석계,7699,8132
20251025,경원선,광운대,7556,7110
20251025,경원선,월계,5620,5108
20251025,경원선,녹천,3675,3014
20251025,경원선,창동,8,0
20251025,경원선,방학,9239,9105
20251025,경원선,도봉,5520,5188
20251025,경원선,도봉산,10519,7294
20251025,경원선,망월사,7627,7478
20251025,경원선,회룡,12379,12123
20251025,경원선,의정부,21550,22482
20251025,경원선,가능,6013,5661
20251025,경원선,녹양,4342,4010
20251025,경원선,양주,7906,7434
20251025,경원선,덕계,5943,5390
20251025,경원선,덕정,6023,5485
20251025,경원선,지행,7227,6998
20251025,경원선,동두천중앙,3232,3294
20251025,경원선,보산,1660,1642
20251025,경원선,동두천,1675,1644
20251025,경원선,소요산,4132,4194
20251025,경원선,청산,197,141
20251025,경원선,전곡,2797,2478
20251025,경원선,연천,2029,1966
20251025,경의선,서울역,1692,1963
20251025,경의선,신촌,485,554
20251025,경의선,효창공원앞,2608,2845
20251025,경의선,공덕,4055,2936
20251025,경의선,서강대,2355,2342
20251025,경의선,홍대입구,3685,4432
20251025,경의선,가좌,5159,5097
20251025,경의선,디지털미디어시티,2654,2486
20251025,경의선,수색,2562,2523
20251025,경의선,한국항공대,1726,1600
20251025,경의선,강매,2652,2472
20251025,경의선,행신,6495,6628
20251025,경의선,능곡,4265,4265
20251025,경의선,곡산,564,550
20251025,경의선,백마,6204,5721
20251025,경의선,풍산,6347,5977
20251025,경의선,일산,9362,8682
20251025,경의선,탄현,6724,6436
20251025,경의선,야당,7628,7934
20251025,경의선,운정,6159,5634
20251025,경의선,금릉,4702,4481
20251025,경의선,금촌,6743,6443
20251025,경의선,월롱,1516,1425
20251025,경의선,파주,1088,874
20251025,경의선,문산,6677,6064
20251025,경의선,임진강,121,81
20251025,경의선,운천,11,3
20251025,경의선,계양,1,0
20251025,경인선,개봉,20495,19817
20251025,경인선,오류동,10910,9597
20251025,경인선,역곡,22662,22190
20251025,경인선,부천,33101,33481
20251025,경인선,송내,22392,21482
20251025,경인선,부평,32275,35264
20251025,경인선,백운,6461,6223
20251025,경인선,동암,14935,15181
20251025,경인선,주안,18766,15977
20251025,경인선,제물포,9089,8656
20251025,경인선,동인천,13980,13713
20251025,경인선,인천,11096,10568
20251025,경인선,구일,6051,5757
20251025,경인선,소사,8156,7633
20251025,경인선,부개,7626,6971
20251025,경인선,간석,5445,5101
20251025,경인선,도원,2809,2881
20251025,경인선,온수(성공회대입구),5723,5398
20251025,경인선,중동,8308,7613
20251025,경인선,도화,3738,3400
20251025,경춘선,신내,2169,1947
20251025,경춘선,갈매,2211,1923
20251025,경춘선,별내,2466,1986
20251025,경춘선,퇴계원,2935,2678
20251025,경춘선,사릉,1836,1770
20251025,경춘선,금곡,1442,1313
20251025,경춘선,평내호평,5664,5428
20251025,경춘선,천마산,1560,1506
20251025,경춘선,마석,3898,3763
20251025,경춘선,대성리,849,1415
20251025,경춘선,청평,2321,2265
20251025,경춘선,상천,376,375
20251025,경춘선,가평,3239,3539
20251025,경춘선,굴봉산,187,221
20251025,경춘선,백양리,751,764
20251025,경춘선,강촌,749,932
20251025,경춘선,김유정,810,959
20251025,경춘선,남춘천,4296,4698
20251025,경춘선,춘천,2549,2423
20251025,공항철도 1호선,서울역,17285,16077
20251025,공항철도 1호선,공덕,2673,4090
20251025,공항철도 1호선,홍대입구,24089,22154
20251025,공항철도 1호선,디지털미디어시티,10004,9424
20251025,공항철도 1호선,마곡나루(서울식물원),7531,8318
20251025,공항철도 1호선,김포공항,10268,4916
20251025,공항철도 1호선,계양,9097,8518
20251025,공항철도 1호선,검암,5592,6029
20251025,공항철도 1호선,청라국제도시,6249,5839
20251025,공항철도 1호선,운서,10465,11114
20251025,공항철도 1호선,공항화물청사,1229,3188
20251025,공항철도 1호선,인천공항1터미널,16965,15539
20251025,공항철도 1호선,인천공항2터미널,10648,7765
20251025,공항철도 1호선,영종,4986,5212
20251025,과천선,선바위,6697,5296
20251025,과천선,경마공원,13010,12823
20251025,과천선,대공원,10728,11275
20251025,과천선,과천,5042,4403
20251025,과천선,정부과천청사,8333,8249
20251025,과천선,인덕원,21760,21493
20251025,과천선,평촌,12550,11905
20251025,과천선,범계,26984,26576
20251025,분당선,선릉,6265,10204
20251025,분당선,한티,15640,14965
20251025,분당선,도곡,5736,5479
20251025,분당선,구룡,2963,2706
20251025,분당선,개포동,3740,3638
20251026,경의선,운천,3,9
20251026,경인선,개봉,14114,14078
20251026,경인선,오류동,8003,7502
20251026,경인선,역곡,15928,16173
20251026,경인선,부천,24229,24016
20251026,경인선,송내,15271,14780
20251026,경인선,부평,24762,24101
20251026,경인선,백운,4582,4445
20251026,경인선,동암,11047,10778
20251026,경인선,주안,13037,11748
20251026,경인선,제물포,6362,6129
20251026,경인선,동인천,10437,9762
20251026,경인선,인천,4254,3625
20251026,경인선,구일,5018,5021
20251026,경인선,소사,6077,5872
20251026,경인선,부개,5486,5139
20251026,경인선,간석,3806,3668
20251026,경인선,도원,4838,5089
20251026,경인선,온수(성공회대입구),5218,4716
20251026,경인선,중동,5795,5446
20251026,경인선,도화,2799,2636
20251026,경춘선,신내,1702,1512
20251026,경춘선,갈매,1670,1565
20251026,경춘선,별내,2013,1692
20251026,경춘선,퇴계원,2451,2288
20251026,경춘선,사릉,1403,1385
20251026,경춘선,금곡,1056,1037
20251026,경춘선,평내호평,4118,3965
20251026,경춘선,천마산,1151,1111
20251026,경춘선,마석,3075,2838
20251026,경춘선,대성리,1145,599
20251026,경춘선,청평,2254,1914
20251026,경춘선,상천,398,319
20251026,경춘선,가평,3128,2486
20251026,경춘선,굴봉산,216,167
20251026,경춘선,백양리,461,369
20251026,경춘선,강촌,790,687
20251026,경춘선,김유정,790,758
20251026,경춘선,남춘천,4181,4622
20251026,경춘선,춘천,3571,2800
20251026,공항철도 1호선,서울역,16040,14388
20251026,공항철도 1호선,공덕,2097,2789
20251026,공항철도 1호선,홍대입구,19464,16253
20251026,공항철도 1호선,디지털미디어시티,6032,5819
20251026,공항철도 1호선,마곡나루(서울식물원),4657,4963
20251026,공항철도 1호선,김포공항,8764,4538
20251026,공항철도 1호선,계양,6377,6150
20251026,공항철도 1호선,검암,4150,4553
20251026,공항철도 1호선,청라국제도시,4772,4806
20251026,공항철도 1호선,운서,8611,9384
20251026,공항철도 1호선,공항화물청사,1006,3008
20251026,공항철도 1호선,인천공항1터미널,14823,16882
20251026,공항철도 1호선,인천공항2터미널,9309,8069
20251026,공항철도 1호선,영종,3833,3681
20251026,과천선,선바위,4554,4003
20251026,과천선,경마공원,14629,14617
20251026,과천선,대공원,6711,6964
20251026,과천선,과천,3731,3497
20251026,과천선,정부과천청사,5572,5568
20251026,과천선,인덕원,15448,15435
20251026,과천선,평촌,8445,8048
20251026,과천선,범계,18635,18067
20251026,분당선,선릉,3815,5688
20251026,분당선,한티,10812,10357
20251026,분당선,도곡,3312,3367
20251026,분당선,구룡,1802,1795
20251026,분당선,개포동,2693,2715
20251026,분당선,대모산입구,3102,2878
20251026,분당선,수서,11909,12012
20251026,분당선,복정,1,0
20251026,분당선,수원,7174,6613
20251026,분당선,서울숲,9182,9862
20251026,분당선,압구정로데오,11910,12310
20251026,분당선,강남구청,3671,4510
20251026,분당선,선정릉,2650,2698
20251026,분당선,가천대,5361,5890
20251026,분당선,태평,9115,8421
20251026,분당선,모란,12345,12881
20251026,분당선,야탑,15580,15929
20251026,분당선,서현,15345,15216
20251026,분당선,수내,6973,6713
20251026,분당선,정자,8592,8688
20251026,분당선,미금,8594,8852
20251026,분당선,오리,6010,5301
20251026,분당선,이매,4354,4440
20251026,분당선,보정,1275,1246
20251026,분당선,죽전,8676,9417
20251026,분당선,구성,4447,4522
20251026,분당선,신갈,2243,2285
20251026,분당선,기흥,5950,5662
20251026,분당선,상갈,3118,3245
20251026,분당선,청명,2605,2710
20251026,분당선,영통,5814,5927
20251026,분당선,망포,7212,7459
20251026,분당선,매탄권선,3166,3032
20251026,분당선,수원시청,9464,9299
20251026,분당선,매교,2892,2825
20251026,서해선,김포공항,2997,4040
20251026,서해선,원종,3429,3306
20251026,서해선,부천종합운동장,1637,1431
20251026,수인선,고색,2507,2690
20251026,수인선,오목천,2605,2373
20251026,수인선,어천,1128,1281
20251026,수인선,야목,483,391
20251026,수인선,사리,3269,2876
20251026,수인선,달월,47,40
20251026,수인선,월곶,2139,1939
20251026,수인선,소래포구,5085,4905
20251026,수인선,인천논현,3321,3412
20251026,수인선,호구포,2165,2260
20251026,수인선,남동인더스파크,613,644
20251026,수인선,원인재,3099,3145
20251026,수인선,연수,3549,3573
20251026,수인선,송도,1693,1582
20251026,수인선,인하대,3748,3740
20251026,수인선,숭의,3086,2727
20251026,수인선,신포,1342,1255
20251026,수인선,인천,1082,1562
20251026,신림선,샛강,1001,1224
20251026,신림선,대방,2385,1718
20251026,신림선,서울지방병무청,2037,2287
20251026,신림선,보라매,2591,2298
20251026,신림선,보라매공원,1348,1496
20251026,신림선,보라매병원,2864,2923
20251026,신림선,당곡,2925,2832
20251026,신림선,신림,1585,1845
20251026,신림선,서원,2400,2211
20251026,신림선,서울대벤처타운,7106,6317
20251026,신림선,관악산(서울대),3054,3291
20251026,안산선,산본,10655,11210
20251026,안산선,대야미,3510,3266
20251026,안산선,반월,2970,2941
20251026,안산선,상록수,10253,10372
20251026,안산선,한대앞,6707,6560
20251026,안산선,중앙,14075,14009
20251026,안산선,고잔,5884,5930
20251026,안산선,초지,3161,3098
20251026,안산선,안산,11490,10407
20251026,안산선,신길온천,1595,1495
20251026,안산선,정왕,7110,7257
20251026,안산선,오이도,6218,6011
20251026,안산선,수리산,2479,2246
20251026,우이신설선,북한산우이,3728,3589
20251026,우이신설선,솔밭공원,1860,1848
20251026,우이신설선,4.19민주묘지,2372,2087
20251026,우이신설선,가오리,2744,2636
20251026,우이신설선,화계,2549,2407
20251026,우이신설선,삼양,1583,1631
20251026,우이신설선,삼양사거리,1809,1756
20251026,우이신설선,솔샘,3509,3161
20251026,우이신설선,북한산보국문,4506,3966
20251026,우이신설선,정릉,3433,2751
20251026,우이신설선,성신여대입구(돈암),2711,2888
20251026,우이신설선,보문,1296,1313
20251026,우이신설선,신설동,1637,1533
20251026,일산선,원흥,6743,6641
20251026,일산선,지축,3,0
20251026,일산선,삼송,12770,12692
20251026,일산선,원당,7383,7086
20251026,일산선,화정,11653,11781
20251026,일산선,대곡,7146,6819
20251026,일산선,백석,6990,6862
20251026,일산선,마두,3940,4049
20251026,일산선,정발산,6064,5776
20251026,일산선,주엽,5305,5192
20251026,일산선,대화,6602,5781
20251026,장항선,봉명,694,743
20251026,장항선,쌍용(나사렛대),1687,1816
20251026,장항선,아산,4546,3285
20251026,장항선,탕정,1401,1691
20251026,장항선,배방,971,1167
20251026,장항선,온양온천,4784,4704
20251026,장항선,신창(순천향대),1148,2361
20251026,중앙선,회기,20778,20943
20251026,중앙선,중랑,3961,3817
20251026,중앙선,상봉,4669,4589
20251026,중앙선,망우,5741,5706
20251026,중앙선,양원,1704,1758
20251026,중앙선,구리,5641,6233
20251026,중앙선,도농,5891,5768
20251026,중앙선,양정,493,393
20251026,중앙선,덕소,3805,3946
20251026,중앙선,도심,1649,1450
20251026,중앙선,팔당,1224,1139
20251026,중앙선,운길산,1170,1168
20251026,중앙선,양수,1938,1787
20251026,중앙선,신원,213,161
20251026,중앙선,국수,658,598
20251026,중앙선,아신,552,519
20251026,중앙선,오빈,274,234
20251026,중앙선,양평,3419,2833
20251026,중앙선,원덕,461,703
20251026,중앙선,용문,2517,2127
20251026,중앙선,지평,96,104
20251026,3호선,옥수,6240,6442
20251026,1호선,서울역,60057,57984
20251026,1호선,시청,16649,16544
20251026,1호선,종각,18460,16650
20251026,1호선,종로3가,18964,16341
20251026,1호선,종로5가,14203,14067
20251026,1호선,동대문,13328,13720
20251026,1호선,신설동,10128,9765
20251026,1호선,제기동,11799,12341
20251026,1호선,청량리(서울시립대입구),18497,18585
20251026,1호선,동묘앞,13973,14554
20251026,2호선,시청,11976,9687
20251026,2호선,을지로입구,32872,32062
20251026,2호선,을지로3가,15773,15293
20251026,2호선,을지로4가,7707,7348
20251026,2호선,동대문역사문화공원(DDP),14145,17303
20251026,2호선,상왕십리,8848,8862
20251026,2호선,왕십리(성동구청),11222,10897
20251026,2호선,한양대,3842,4439
20251026,2호선,뚝섬,18130,18103
20251026,2호선,성수,43816,47105
20251026,2호선,건대입구,32240,32196
20251026,2호선,구의(광진구청),17010,17082
20251026,2호선,강변(동서울터미널),25044,24430
20251026,2호선,잠실나루,6760,6843
20251026,2호선,잠실(송파구청),70350,65977
20251026,2호선,잠실새내,18480,18338
20251026,2호선,종합운동장,22696,25573
20251026,2호선,삼성(무역센터),27418,26359
20251026,2호선,선릉,18894,16020
20251026,2호선,역삼,14512,15426
20251026,2호선,강남,39655,38574
20251026,2호선,교대(법원.검찰청),11937,14769
20251026,2호선,서초,16468,15224
20251026,2호선,사당,32079,33282
20251026,2호선,낙성대(강감찬),18905,19315
20251026,2호선,서울대입구(관악구청),29663,29708
20251026,2호선,봉천,15104,14550
20251026,2호선,신림,39231,38412
20251026,2호선,신대방,17700,16864
20251026,2호선,구로디지털단지,29164,28136
20251026,2호선,대림(구로구청),18228,18699
20251026,2호선,신도림,35887,34983
20251026,2호선,문래,11225,11971
20251026,2호선,영등포구청,11435,11917
20251026,2호선,당산,10673,11452
20251026,2호선,합정,27345,28385
20251026,2호선,홍대입구,77016,79860
20251026,2호선,신촌,30248,29819
20251026,2호선,이대,11538,12637
20251026,2호선,아현,7252,7137
20251026,2호선,충정로(경기대입구),5089,5709
20251026,2호선,용답,2165,2148
20251026,2호선,신답,1049,1109
20251026,2호선,신설동,3990,3827
20251026,2호선,도림천,661,760
20251026,2호선,양천구청,4564,4415
20251026,2호선,신정네거리,7346,7747
20251026,2호선,용두(동대문구청),1957,1804
20251026,3호선,지축,4620,4546
20251026,3호선,구파발,14763,15393
20251026,3호선,연신내,25954,23989
20251026,3호선,불광,11474,12754
20251026,3호선,녹번,8823,7909
20251026,3호선,홍제,11833,11292
20251026,3호선,무악재,2613,2597
20251026,3호선,독립문,6124,6386
20251026,3호선,경복궁(정부서울청사),21848,23427
20251026,3호선,안국,21037,23092
20251026,3호선,종로3가,7306,8281
20251026,3호선,을지로3가,7867,6604
20251026,3호선,충무로,5,0
20251026,3호선,동대입구,8032,9281
20251026,3호선,약수,8450,7877
20251026,3호선,금호,5133,4833
20251026,경원선,응봉,1244,1138
20251026,2호선,방배,8109,8266
20251026,2호선,신당,10606,11089
20251026,3호선,압구정,17555,18572
20251026,3호선,신사,13145,13408
20251026,3호선,잠원,3878,3839
20251026,3호선,고속터미널,54816,51728
20251026,3호선,교대(법원.검찰청),7487,3730
20251026,3호선,남부터미널(예술의전당),20437,21243
20251026,3호선,양재(서초구청),17838,19522
20251026,3호선,매봉,5297,5084
20251026,3호선,도곡,2784,2863
20251026,3호선,대치,8379,7224
20251026,3호선,학여울,2535,2596
20251026,3호선,대청,5591,5594
20251026,3호선,일원,4746,4693
20251026,3호선,수서,12912,12769
20251026,3호선,가락시장,4726,4967
20251026,3호선,경찰병원,3328,3349
20251026,3호선,오금,3384,3291
20251026,4호선,불암산,6452,6125
20251026,4호선,상계,12310,11446
20251026,4호선,노원,14409,15334
20251026,4호선,창동,18830,19416
20251026,4호선,쌍문,19097,17462
